Date,Time,Symbol,Side,Entry,StopLoss,SwingRef,SL_Dist_Pct,SL_Under_2pct,TP1,TP2,TP3,RR1,RR2,RR3,Size_USD,Current_Outcome,Current_Exit_Level,Current_Exit_Price,Current_PnL_USD,New_Rule_Action,New_Outcome,New_Exit_Level,New_Exit_Price,New_PnL_USD,PnL_Difference
2026-04-28,21:15:00,BTCUSDT,SHORT,76263.1,76491.8893,76403,0.3,YES,75974.9,73670,72120.1682,1.26,11.33,18.11,50.03,BE,SL,76263.1,0.23,TAKEN,BE,SL,76263.1,0.23,0
2026-04-28,19:45:00,BTCUSDT,SHORT,76292.3,76521.1769,76448.4,0.3,YES,75974.9,73670,72120.1682,1.39,11.46,18.23,49.97,BE,SL,76292.3,0.25,TAKEN,BE,SL,76292.3,0.25,0
2026-04-28,19:15:00,BTCUSDT,SHORT,76140.7,76486.5,76419,0.45,YES,75974.9,73670,72120.1682,0.48,7.14,11.63,50.02,BE,SL,76140.7,0.13,TAKEN,BE,SL,76140.7,0.13,0
2026-04-28,18:45:00,BTCUSDT,SHORT,76203.2,76490.2857,76419,0.38,YES,75974.9,73670,72120.1682,0.8,8.82,14.22,49.99,BE,SL,76203.2,0.18,TAKEN,BE,SL,76203.2,0.18,0
2026-04-28,18:15:00,BTCUSDT,SHORT,76200,76489.6321,76419,0.38,YES,75974.9,73670,72120.1682,0.78,8.74,14.09,49.99,BE,SL,76200,0.18,TAKEN,BE,SL,76200,0.18,0
2026-04-28,17:15:00,BTCUSDT,SHORT,76061.3,76342.3143,76266.3,0.37,YES,73670,72120.1682,70726.6621,8.51,14.02,18.98,49.97,LOSS,SL,76342.3143,-0.55,TAKEN,LOSS,SL,76342.3143,-0.55,0
2026-04-28,16:30:00,BTCUSDT,SHORT,75892.2,76332.8643,76238.6,0.58,YES,73670,72120.1682,70726.6621,5.04,8.56,11.72,50.01,LOSS,SL,76332.8643,-0.87,TAKEN,LOSS,SL,76332.8643,-0.87,0
2026-04-28,15:30:00,BTCUSDT,SHORT,75905.5,76163.6464,76073.7,0.34,YES,73670,72120.6663,70720.6325,8.66,14.66,20.08,50.02,LOSS,SL,76163.6464,-0.51,TAKEN,LOSS,SL,76163.6464,-0.51,0
2026-04-28,14:45:00,BTCUSDT,SHORT,75923.1,76172.6893,76073.7,0.33,YES,73670,72120.6663,70720.6325,9.03,15.23,20.84,50.03,LOSS,SL,76172.6893,-0.49,TAKEN,LOSS,SL,76172.6893,-0.49,0
2026-04-28,14:15:00,BTCUSDT,SHORT,75800.2,76159.6143,76046.7,0.47,YES,73670,72120.6663,70720.6325,5.93,10.24,14.13,50.03,LOSS,SL,76159.6143,-0.71,TAKEN,LOSS,SL,76159.6143,-0.71,0
2026-04-28,12:15:00,BTCUSDT,SHORT,76199.4,76535.1143,76396.2,0.44,YES,75974.9,73670,72120.6663,0.67,7.53,12.15,49.99,LOSS,SL,76535.1143,-0.66,TAKEN,LOSS,SL,76535.1143,-0.66,0
2026-04-28,11:45:00,BTCUSDT,SHORT,76204.9,76535,76396.2,0.43,YES,75974.9,73670,72120.6663,0.7,7.68,12.37,49.99,LOSS,SL,76535,-0.65,TAKEN,LOSS,SL,76535,-0.65,0
2026-04-28,07:15:00,BTCUSDT,SHORT,76611.2,77055.075,76961.6,0.58,YES,75974.9,73670,72120.6663,1.43,6.63,10.12,50.03,LOSS,SL,77055.075,-0.87,TAKEN,LOSS,SL,77055.075,-0.87,0
2026-04-28,06:45:00,BTCUSDT,SHORT,76664.1,77059.2107,76961.6,0.52,YES,75974.9,73670,72120.6663,1.74,7.58,11.5,49.98,LOSS,SL,77059.2107,-0.77,TAKEN,LOSS,SL,77059.2107,-0.77,0
2026-04-28,04:45:00,BTCUSDT,SHORT,76845.6,77240.9607,77121,0.51,YES,75974.9,73670,72120.6663,2.2,8.03,11.95,50.03,LOSS,SL,77240.9607,-0.77,TAKEN,LOSS,SL,77240.9607,-0.77,0
2026-04-28,04:15:00,BTCUSDT,SHORT,76754.5,77242.2893,77121,0.64,YES,75974.9,73670,72120.6663,1.6,6.32,9.5,49.97,LOSS,SL,77242.2893,-0.95,TAKEN,LOSS,SL,77242.2893,-0.95,0
2026-04-28,03:45:00,BTCUSDT,SHORT,76771.3,77224.8536,77121,0.59,YES,75974.9,73670,72120.6663,1.76,6.84,10.25,49.98,LOSS,SL,77224.8536,-0.89,TAKEN,LOSS,SL,77224.8536,-0.89,0
2026-04-28,03:15:00,BTCUSDT,SHORT,76727.3,77218.275,77121,0.64,YES,75974.9,73670,72120.6663,1.53,6.23,9.38,50.03,LOSS,SL,77218.275,-0.96,TAKEN,LOSS,SL,77218.275,-0.96,0
2026-04-28,02:45:00,BTCUSDT,SHORT,76847.1,77207.4286,77121,0.47,YES,75974.9,73670,72120.6663,2.42,8.82,13.12,50.03,LOSS,SL,77207.4286,-0.7,TAKEN,LOSS,SL,77207.4286,-0.7,0
2026-04-27,23:15:00,BTCUSDT,SHORT,77085.7,77519.0393,77400,0.56,YES,75974.9,73670,72120.6663,2.56,7.88,11.46,50.03,LOSS,SL,77519.0393,-0.84,TAKEN,LOSS,SL,77519.0393,-0.84,0
2026-04-27,22:45:00,BTCUSDT,SHORT,77026,77494.6679,77400,0.61,YES,75974.9,73670,72120.6663,2.24,7.16,10.47,49.99,LOSS,SL,77494.6679,-0.91,TAKEN,LOSS,SL,77494.6679,-0.91,0
2026-04-27,22:15:00,BTCUSDT,SHORT,76929.6,77491.3357,77400,0.73,YES,75974.9,73670,72120.6663,1.7,5.8,8.56,50,LOSS,SL,77491.3357,-1.1,TAKEN,LOSS,SL,77491.3357,-1.1,0
2026-04-27,21:45:00,BTCUSDT,SHORT,76741.3,77490.7143,77400,0.98,YES,75974.9,73670,72120.6663,1.02,4.1,6.17,50.04,LOSS,SL,77490.7143,-1.47,TAKEN,LOSS,SL,77490.7143,-1.47,0
2026-04-27,21:15:00,BTCUSDT,SHORT,76863.4,77489.225,77400,0.81,YES,75974.9,73670,72120.6663,1.42,5.1,7.58,50.04,LOSS,SL,77489.225,-1.22,TAKEN,LOSS,SL,77489.225,-1.22,0
2026-04-27,20:00:00,BTCUSDT,SHORT,76862.8,77108.0357,77034.8,0.32,YES,75974.9,73670,72120.6663,3.62,13.02,19.34,50.04,LOSS,SL,77108.0357,-0.48,TAKEN,LOSS,SL,77108.0357,-0.48,0
2026-04-27,19:30:00,BTCUSDT,SHORT,76741.5,77114.9393,77034.8,0.49,YES,75974.9,73670,72120.6663,2.05,8.22,12.37,50.04,LOSS,SL,77114.9393,-0.73,TAKEN,LOSS,SL,77114.9393,-0.73,0
2026-04-27,19:00:00,BTCUSDT,SHORT,76844.6,77128.2571,77034.8,0.37,YES,75974.9,73670,72120.6663,3.07,11.19,16.65,50.03,LOSS,SL,77128.2571,-0.55,TAKEN,LOSS,SL,77128.2571,-0.55,0
2026-04-27,18:30:00,BTCUSDT,SHORT,76736.7,77127.0143,77034.8,0.51,YES,75974.9,73670,72120.6663,1.95,7.86,11.83,50.03,LOSS,SL,77127.0143,-0.76,TAKEN,LOSS,SL,77127.0143,-0.76,0
2026-04-27,17:00:00,BTCUSDT,SHORT,76671,77007.9,76903.4,0.44,YES,75974.9,73670,72120.6663,2.07,8.91,13.51,49.99,LOSS,SL,77007.9,-0.66,TAKEN,LOSS,SL,77007.9,-0.66,0
2026-04-27,16:30:00,BTCUSDT,SHORT,76569.8,77011.45,76903.4,0.58,YES,75974.9,73670,72120.6663,1.35,6.57,10.07,50,LOSS,SL,77011.45,-0.87,TAKEN,LOSS,SL,77011.45,-0.87,0
2026-04-27,13:45:00,BTCUSDT,SHORT,77711.5,78441.2179,78237.7,0.94,YES,75974.9,73670,72120.9158,2.38,5.54,7.66,49.97,LOSS,SL,78441.2179,-1.41,TAKEN,LOSS,SL,78441.2179,-1.41,0
2026-04-27,13:15:00,BTCUSDT,SHORT,77676.1,78447.6321,78237.7,0.99,YES,75974.9,73670,72120.9158,2.2,5.19,7.2,50.02,LOSS,SL,78447.6321,-1.49,TAKEN,LOSS,SL,78447.6321,-1.49,0
2026-04-27,09:15:00,BTCUSDT,SHORT,77744,78029.3714,77956.3,0.37,YES,75974.9,73670,72120.9158,6.2,14.28,19.7,49.99,LOSS,SL,78029.3714,-0.55,TAKEN,LOSS,SL,78029.3714,-0.55,0
2026-04-27,08:45:00,BTCUSDT,SHORT,77775,78029.9036,77956.3,0.33,YES,75974.9,73670,72120.9158,7.06,16.1,22.18,50.01,LOSS,SL,78029.9036,-0.49,TAKEN,LOSS,SL,78029.9036,-0.49,0
2026-04-27,08:15:00,BTCUSDT,SHORT,77545.6,78036.1036,77956.3,0.63,YES,75974.9,73670,72120.9158,3.2,7.9,11.06,50.02,LOSS,SL,78036.1036,-0.95,TAKEN,LOSS,SL,78036.1036,-0.95,0
2026-04-27,07:45:00,BTCUSDT,SHORT,77574.5,78037.3857,77956.3,0.6,YES,75974.9,73670,72120.9158,3.46,8.44,11.78,50.04,LOSS,SL,78037.3857,-0.9,TAKEN,LOSS,SL,78037.3857,-0.9,0
2026-04-27,02:45:00,BTCUSDT,SHORT,79085,79430.5964,79276,0.44,YES,75974.9,73670,72120.9158,9,15.67,20.15,49.98,LOSS,SL,79430.5964,-0.66,TAKEN,LOSS,SL,79430.5964,-0.66,0
2026-04-27,02:15:00,BTCUSDT,SHORT,79083.5,79435.7786,79276,0.45,YES,75974.9,73670,72120.9158,8.82,15.37,19.76,49.98,LOSS,SL,79435.7786,-0.67,TAKEN,LOSS,SL,79435.7786,-0.67,0
2026-04-27,01:30:00,BTCUSDT,SHORT,79016,79398.9929,79276,0.48,YES,75974.9,73670,72120.9158,7.94,13.96,18,50.02,LOSS,SL,79398.9929,-0.73,TAKEN,LOSS,SL,79398.9929,-0.73,0
2026-04-27,00:30:00,BTCUSDT,SHORT,78769.8,79633.9786,79459,1.1,YES,75974.9,73670,72120.9158,3.23,5.9,7.69,50.02,OPEN,OPEN,,0,TAKEN,OPEN,OPEN,,0,0
2026-04-28,21:30:00,ETHUSDT,SHORT,2286.45,2296.1604,2293.71,0.42,YES,2273.2,2251,2208.85,1.36,3.65,7.99,50,LOSS,SL,2296.1604,-0.64,TAKEN,LOSS,SL,2296.1604,-0.64,0
2026-04-28,19:30:00,ETHUSDT,SHORT,2298.02,2308.0171,2304.99,0.44,YES,2273.2,2251,2208.85,2.48,4.7,8.92,50,BE,SL,2298.02,0.65,TAKEN,BE,SL,2298.02,0.65,0
2026-04-28,19:00:00,ETHUSDT,SHORT,2291.24,2308.3689,2304.99,0.75,YES,2273.2,2251,2208.85,1.05,2.35,4.81,50,BE,SL,2291.24,0.47,TAKEN,BE,SL,2291.24,0.47,0
2026-04-28,18:30:00,ETHUSDT,SHORT,2289.67,2308.6654,2304.99,0.83,YES,2273.2,2251,2208.85,0.87,2.04,4.25,50,BE,SL,2289.67,0.43,TAKEN,BE,SL,2289.67,0.43,0
2026-04-28,17:15:00,ETHUSDT,SHORT,2284.14,2301.9404,2298,0.78,YES,2273.2,2251,2208.85,0.61,1.86,4.23,50,BE,SL,2284.14,0.29,TAKEN,BE,SL,2284.14,0.29,0
2026-04-28,16:45:00,ETHUSDT,SHORT,2285.17,2302.4464,2298,0.76,YES,2273.2,2251,2208.85,0.69,1.98,4.42,50,BE,SL,2285.17,0.31,TAKEN,BE,SL,2285.17,0.31,0
2026-04-28,16:15:00,ETHUSDT,SHORT,2276.43,2302.4768,2298,1.14,YES,2251,2208.85,2135.3266,0.98,2.59,5.42,50,LOSS,SL,2302.4768,-1.72,TAKEN,LOSS,SL,2302.4768,-1.72,0
2026-04-28,15:45:00,ETHUSDT,SHORT,2278.77,2302.3118,2298,1.03,YES,2273.2,2251,2208.85,0.24,1.18,2.97,50,BE,SL,2278.77,0.15,TAKEN,BE,SL,2278.77,0.15,0
2026-04-28,15:15:00,ETHUSDT,SHORT,2272.39,2285.1539,2281,0.56,YES,2251,2208.85,2135.3466,1.68,4.98,10.74,50,LOSS,SL,2285.1539,-0.84,TAKEN,LOSS,SL,2285.1539,-0.84,0
2026-04-28,14:45:00,ETHUSDT,SHORT,2272.64,2285.325,2281,0.56,YES,2251,2208.85,2135.3466,1.71,5.03,10.82,50,LOSS,SL,2285.325,-0.84,TAKEN,LOSS,SL,2285.325,-0.84,0
2026-04-28,14:15:00,ETHUSDT,SHORT,2265.89,2281.7318,2277.02,0.7,YES,2251,2208.85,2135.3466,0.94,3.6,8.24,50,LOSS,SL,2281.7318,-1.05,TAKEN,LOSS,SL,2281.7318,-1.05,0
2026-04-28,13:00:00,ETHUSDT,SHORT,2266.71,2290.3421,2284.99,1.04,YES,2251,2208.85,2135.3466,0.66,2.45,5.56,50,LOSS,SL,2290.3421,-1.56,TAKEN,LOSS,SL,2290.3421,-1.56,0
2026-04-28,10:15:00,ETHUSDT,SHORT,2281.92,2291.0329,2286.5,0.4,YES,2273.2,2251,2208.85,0.96,3.39,8.02,50,LOSS,SL,2291.0329,-0.6,TAKEN,LOSS,SL,2291.0329,-0.6,0
2026-04-28,09:45:00,ETHUSDT,SHORT,2281.49,2290.5211,2286.5,0.4,YES,2273.2,2251,2208.85,0.92,3.38,8.04,50,LOSS,SL,2290.5211,-0.59,TAKEN,LOSS,SL,2290.5211,-0.59,0
2026-04-28,08:30:00,ETHUSDT,SHORT,2284.64,2291.4939,2287.97,0.3,YES,2273.2,2251,2208.85,1.67,4.91,11.06,50,BE,SL,2284.64,0.3,TAKEN,BE,SL,2284.64,0.3,0
2026-04-28,07:30:00,ETHUSDT,SHORT,2281.9,2294.295,2291.14,0.54,YES,2273.2,2251,2208.85,0.7,2.49,5.89,50,BE,SL,2281.9,0.23,TAKEN,BE,SL,2281.9,0.23,0
2026-04-28,07:00:00,ETHUSDT,SHORT,2273.16,2294.4775,2291.14,0.94,YES,2251,2208.85,2135.3466,1.04,3.02,6.46,50,LOSS,SL,2294.4775,-1.41,TAKEN,LOSS,SL,2294.4775,-1.41,0
2026-04-28,06:30:00,ETHUSDT,SHORT,2270.89,2295.095,2291.14,1.07,YES,2251,2208.85,2135.3466,0.82,2.56,5.6,50,LOSS,SL,2295.095,-1.6,TAKEN,LOSS,SL,2295.095,-1.6,0
2026-04-28,04:15:00,ETHUSDT,SHORT,2285.18,2301.0286,2296.41,0.69,YES,2273.2,2251,2208.85,0.76,2.16,4.82,50,LOSS,SL,2301.0286,-1.04,TAKEN,LOSS,SL,2301.0286,-1.04,0
2026-04-28,02:30:00,ETHUSDT,SHORT,2280.39,2297.3036,2293.6,0.74,YES,2273.2,2251,2208.85,0.43,1.74,4.23,50,LOSS,SL,2297.3036,-1.11,TAKEN,LOSS,SL,2297.3036,-1.11,0
2026-04-28,00:15:00,ETHUSDT,SHORT,2299.07,2315.4118,2311.3,0.71,YES,2273.2,2251,2208.85,1.58,2.94,5.52,50,BE,SL,2299.07,0.68,TAKEN,BE,SL,2299.07,0.68,0
2026-04-27,23:45:00,ETHUSDT,SHORT,2302.68,2315.6936,2311.3,0.57,YES,2273.2,2251,2208.85,2.27,3.97,7.21,50,BE,SL,2302.68,0.77,TAKEN,BE,SL,2302.68,0.77,0
2026-04-27,23:15:00,ETHUSDT,SHORT,2292.28,2312.0936,2307.66,0.86,YES,2273.2,2251,2208.85,0.96,2.08,4.21,50,BE,SL,2292.28,0.5,TAKEN,BE,SL,2292.28,0.5,0
2026-04-27,22:45:00,ETHUSDT,SHORT,2293.45,2311.2229,2307.66,0.77,YES,2273.2,2251,2208.85,1.14,2.39,4.76,50,BE,SL,2293.45,0.53,TAKEN,BE,SL,2293.45,0.53,0
2026-04-27,22:15:00,ETHUSDT,SHORT,2291.04,2311.0871,2307.66,0.88,YES,2273.2,2251,2208.85,0.89,2,4.1,50,BE,SL,2291.04,0.47,TAKEN,BE,SL,2291.04,0.47,0
2026-04-27,21:45:00,ETHUSDT,SHORT,2286.1,2310.9211,2307.66,1.09,YES,2273.2,2251,2208.85,0.52,1.41,3.11,50,BE,SL,2286.1,0.34,TAKEN,BE,SL,2286.1,0.34,0
2026-04-27,21:15:00,ETHUSDT,SHORT,2288.52,2310.8811,2307.66,0.98,YES,2273.2,2251,2208.85,0.69,1.68,3.56,50,BE,SL,2288.52,0.4,TAKEN,BE,SL,2288.52,0.4,0
2026-04-27,19:45:00,ETHUSDT,SHORT,2288.17,2295.0345,2291.37,0.3,YES,2273.2,2251,2208.85,2.18,5.41,11.56,50,BE,SL,2288.17,0.39,TAKEN,BE,SL,2288.17,0.39,0
2026-04-27,19:15:00,ETHUSDT,SHORT,2279.23,2298.4907,2295.53,0.85,YES,2273.2,2251,2208.85,0.31,1.47,3.65,50,BE,SL,2279.23,0.16,TAKEN,BE,SL,2279.23,0.16,0
2026-04-27,18:45:00,ETHUSDT,SHORT,2287.44,2298.7175,2295.53,0.49,YES,2273.2,2251,2208.85,1.26,3.23,6.97,50,BE,SL,2287.44,0.37,TAKEN,BE,SL,2287.44,0.37,0
2026-04-27,17:00:00,ETHUSDT,SHORT,2280.55,2295.1589,2291.44,0.64,YES,2273.2,2251,2208.85,0.5,2.02,4.91,50,BE,SL,2280.55,0.19,TAKEN,BE,SL,2280.55,0.19,0
2026-04-27,16:30:00,ETHUSDT,SHORT,2274.08,2295.2839,2291.44,0.93,YES,2251,2208.85,2135.3466,1.09,3.08,6.54,50,LOSS,SL,2295.2839,-1.4,TAKEN,LOSS,SL,2295.2839,-1.4,0
2026-04-27,16:00:00,ETHUSDT,SHORT,2276.96,2295.1193,2291.44,0.8,YES,2251,2208.85,2135.3466,1.43,3.75,7.8,50,LOSS,SL,2295.1193,-1.2,TAKEN,LOSS,SL,2295.1193,-1.2,0
2026-04-27,15:30:00,ETHUSDT,SHORT,2281.57,2294.9961,2291.44,0.59,YES,2273.2,2251,2208.85,0.62,2.28,5.42,50,BE,SL,2281.57,0.22,TAKEN,BE,SL,2281.57,0.22,0
2026-04-27,13:45:00,ETHUSDT,SHORT,2311.29,2336.5,2328.83,1.09,YES,2273.2,2251,2208.85,1.51,2.39,4.06,50,LOSS,SL,2336.5,-1.64,TAKEN,LOSS,SL,2336.5,-1.64,0
2026-04-27,09:15:00,ETHUSDT,SHORT,2318.49,2327.3768,2325,0.38,YES,2273.2,2251,2208.85,5.1,7.59,12.34,50,LOSS,SL,2327.3768,-0.57,TAKEN,LOSS,SL,2327.3768,-0.57,0
2026-04-27,08:45:00,ETHUSDT,SHORT,2319.04,2327.4296,2325,0.36,YES,2273.2,2251,2208.85,5.46,8.11,13.13,50,LOSS,SL,2327.4296,-0.54,TAKEN,LOSS,SL,2327.4296,-0.54,0
2026-04-27,08:15:00,ETHUSDT,SHORT,2310.01,2327.7986,2325,0.77,YES,2273.2,2251,2208.85,2.07,3.32,5.69,50,LOSS,SL,2327.7986,-1.16,TAKEN,LOSS,SL,2327.7986,-1.16,0
2026-04-27,07:45:00,ETHUSDT,SHORT,2315.01,2327.9943,2325,0.56,YES,2273.2,2251,2208.85,3.22,4.93,8.18,50,LOSS,SL,2327.9943,-0.84,TAKEN,LOSS,SL,2327.9943,-0.84,0
2026-04-27,07:15:00,ETHUSDT,SHORT,2318.93,2328.1336,2325,0.4,YES,2273.2,2251,2208.85,4.97,7.38,11.96,50,LOSS,SL,2328.1336,-0.6,TAKEN,LOSS,SL,2328.1336,-0.6,0
2026-04-27,06:45:00,ETHUSDT,SHORT,2319.81,2328.3411,2325,0.37,YES,2273.2,2251,2208.85,5.46,8.07,13.01,50,LOSS,SL,2328.3411,-0.55,TAKEN,LOSS,SL,2328.3411,-0.55,0
2026-04-27,02:45:00,ETHUSDT,SHORT,2390.76,2406.9479,2399.71,0.68,YES,2385,2273.2,2251,0.36,7.26,8.63,50,BE,SL,2390.76,0.14,TAKEN,BE,SL,2390.76,0.14,0
2026-04-27,02:15:00,ETHUSDT,SHORT,2391.99,2406.8007,2399.71,0.62,YES,2385,2273.2,2251,0.47,8.02,9.52,50,BE,SL,2391.99,0.18,TAKEN,BE,SL,2391.99,0.18,0
2026-04-27,01:30:00,ETHUSDT,SHORT,2386.07,2404.2614,2399.71,0.76,YES,2273.2,2251,2208.85,6.2,7.42,9.74,50,OPEN,OPEN,,0,TAKEN,OPEN,OPEN,,0,0
2026-04-28,21:30:00,LINKUSDT,SHORT,9.236,9.2793,9.27,0.47,YES,9.138,9.0845,9.05,2.26,3.5,4.3,50,LOSS,SL,9.2793,-0.7,TAKEN,LOSS,SL,9.2793,-0.7,0
2026-04-28,19:15:00,LINKUSDT,SHORT,9.243,9.296,9.285,0.57,YES,9.138,9.0845,9.05,1.98,2.99,3.64,50,BE,SL,9.243,0.68,TAKEN,BE,SL,9.243,0.68,0
2026-04-28,18:45:00,LINKUSDT,SHORT,9.248,9.2964,9.285,0.52,YES,9.138,9.0845,9.05,2.27,3.38,4.09,50,BE,SL,9.248,0.71,TAKEN,BE,SL,9.248,0.71,0
2026-04-28,18:15:00,LINKUSDT,SHORT,9.247,9.2963,9.285,0.53,YES,9.138,9.0845,9.05,2.21,3.3,4,50,BE,SL,9.247,0.71,TAKEN,BE,SL,9.247,0.71,0
2026-04-28,17:45:00,LINKUSDT,SHORT,9.224,9.2634,9.252,0.43,YES,9.138,9.0845,9.05,2.18,3.54,4.42,50,BE,SL,9.224,0.56,TAKEN,BE,SL,9.224,0.56,0
2026-04-28,17:15:00,LINKUSDT,SHORT,9.209,9.2645,9.252,0.6,YES,9.138,9.0845,9.05,1.28,2.24,2.86,50,BE,SL,9.209,0.46,TAKEN,BE,SL,9.209,0.46,0
2026-04-28,16:30:00,LINKUSDT,SHORT,9.191,9.2582,9.244,0.73,YES,9.138,9.0845,9.05,0.79,1.58,2.1,50,BE,SL,9.191,0.35,TAKEN,BE,SL,9.191,0.35,0
2026-04-28,15:30:00,LINKUSDT,SHORT,9.19,9.2486,9.234,0.64,YES,9.138,9.0845,9.05,0.89,1.8,2.39,50,BE,SL,9.19,0.34,TAKEN,BE,SL,9.19,0.34,0
2026-04-28,14:30:00,LINKUSDT,SHORT,9.181,9.2274,9.211,0.51,YES,9.138,9.0845,9.05,0.93,2.08,2.82,50,LOSS,SL,9.2274,-0.76,TAKEN,LOSS,SL,9.2274,-0.76,0
2026-04-28,14:00:00,LINKUSDT,SHORT,9.182,9.2277,9.211,0.5,YES,9.138,9.0845,9.05,0.96,2.13,2.89,50,LOSS,SL,9.2277,-0.75,TAKEN,LOSS,SL,9.2277,-0.75,0
2026-04-28,13:00:00,LINKUSDT,SHORT,9.181,9.2622,9.243,0.88,YES,9.138,9.0845,9.05,0.53,1.19,1.61,50,LOSS,SL,9.2622,-1.33,TAKEN,LOSS,SL,9.2622,-1.33,0
2026-04-28,12:15:00,LINKUSDT,SHORT,9.19,9.2488,9.228,0.64,YES,9.138,9.0845,9.05,0.88,1.79,2.38,50,LOSS,SL,9.2488,-0.96,TAKEN,LOSS,SL,9.2488,-0.96,0
2026-04-28,11:45:00,LINKUSDT,SHORT,9.197,9.2483,9.228,0.56,YES,9.138,9.0845,9.05,1.15,2.19,2.87,50,LOSS,SL,9.2483,-0.84,TAKEN,LOSS,SL,9.2483,-0.84,0
2026-04-28,11:15:00,LINKUSDT,SHORT,9.206,9.2476,9.228,0.45,YES,9.138,9.0845,9.05,1.63,2.92,3.75,50,LOSS,SL,9.2476,-0.68,TAKEN,LOSS,SL,9.2476,-0.68,0
2026-04-28,10:15:00,LINKUSDT,SHORT,9.228,9.2588,9.242,0.33,YES,9.138,9.0845,9.05,2.92,4.66,5.78,50,LOSS,SL,9.2588,-0.5,TAKEN,LOSS,SL,9.2588,-0.5,0
2026-04-28,09:45:00,LINKUSDT,SHORT,9.222,9.2572,9.242,0.38,YES,9.138,9.0845,9.05,2.39,3.91,4.89,50,LOSS,SL,9.2572,-0.57,TAKEN,LOSS,SL,9.2572,-0.57,0
2026-04-28,07:15:00,LINKUSDT,SHORT,9.226,9.2874,9.275,0.67,YES,9.138,9.0845,9.05,1.43,2.3,2.87,50,LOSS,SL,9.2874,-1,TAKEN,LOSS,SL,9.2874,-1,0
2026-04-28,06:45:00,LINKUSDT,SHORT,9.237,9.2875,9.275,0.55,YES,9.138,9.0845,9.05,1.96,3.02,3.7,50,LOSS,SL,9.2875,-0.82,TAKEN,LOSS,SL,9.2875,-0.82,0
2026-04-28,04:45:00,LINKUSDT,SHORT,9.268,9.3268,9.311,0.63,YES,9.138,9.0845,9.05,2.21,3.12,3.71,50,LOSS,SL,9.3268,-0.95,TAKEN,LOSS,SL,9.3268,-0.95,0
2026-04-28,04:15:00,LINKUSDT,SHORT,9.27,9.3275,9.311,0.62,YES,9.138,9.0845,9.05,2.3,3.23,3.83,50,LOSS,SL,9.3275,-0.93,TAKEN,LOSS,SL,9.3275,-0.93,0
2026-04-28,02:30:00,LINKUSDT,SHORT,9.25,9.3165,9.304,0.72,YES,9.138,9.0845,9.05,1.68,2.49,3.01,50,LOSS,SL,9.3165,-1.08,TAKEN,LOSS,SL,9.3165,-1.08,0
2026-04-28,00:15:00,LINKUSDT,SHORT,9.295,9.3355,9.323,0.44,YES,9.138,9.0845,9.05,3.88,5.2,6.05,50,LOSS,SL,9.3355,-0.65,TAKEN,LOSS,SL,9.3355,-0.65,0
2026-04-27,23:30:00,LINKUSDT,SHORT,9.3,9.3374,9.323,0.4,YES,9.138,9.0845,9.05,4.33,5.76,6.68,50,LOSS,SL,9.3374,-0.6,TAKEN,LOSS,SL,9.3374,-0.6,0
2026-04-27,23:00:00,LINKUSDT,SHORT,9.255,9.3424,9.328,0.94,YES,9.138,9.0845,9.05,1.34,1.95,2.35,50,LOSS,SL,9.3424,-1.42,TAKEN,LOSS,SL,9.3424,-1.42,0
2026-04-27,22:30:00,LINKUSDT,SHORT,9.255,9.3404,9.328,0.92,YES,9.138,9.0845,9.05,1.37,2,2.4,50,LOSS,SL,9.3404,-1.38,TAKEN,LOSS,SL,9.3404,-1.38,0
2026-04-27,22:00:00,LINKUSDT,SHORT,9.227,9.3414,9.328,1.24,YES,9.138,9.0845,9.05,0.78,1.25,1.55,50,LOSS,SL,9.3414,-1.86,TAKEN,LOSS,SL,9.3414,-1.86,0
2026-04-27,21:30:00,LINKUSDT,SHORT,9.241,9.3419,9.328,1.09,YES,9.138,9.0845,9.05,1.02,1.55,1.89,50,LOSS,SL,9.3419,-1.64,TAKEN,LOSS,SL,9.3419,-1.64,0
2026-04-27,21:00:00,LINKUSDT,SHORT,9.222,9.2631,9.249,0.45,YES,9.138,9.0845,9.05,2.04,3.35,4.18,50,LOSS,SL,9.2631,-0.67,TAKEN,LOSS,SL,9.2631,-0.67,0
2026-04-27,20:30:00,LINKUSDT,SHORT,9.215,9.2621,9.249,0.51,YES,9.138,9.0845,9.05,1.63,2.77,3.5,50,LOSS,SL,9.2621,-0.77,TAKEN,LOSS,SL,9.2621,-0.77,0
2026-04-27,20:00:00,LINKUSDT,SHORT,9.21,9.2604,9.249,0.55,YES,9.138,9.0845,9.05,1.43,2.49,3.17,50,LOSS,SL,9.2604,-0.82,TAKEN,LOSS,SL,9.2604,-0.82,0
2026-04-27,19:15:00,LINKUSDT,SHORT,9.2,9.2428,9.231,0.47,YES,9.138,9.0845,9.05,1.45,2.7,3.5,50,LOSS,SL,9.2428,-0.7,TAKEN,LOSS,SL,9.2428,-0.7,0
2026-04-27,18:15:00,LINKUSDT,SHORT,9.23,9.2585,9.247,0.31,YES,9.138,9.0845,9.05,3.23,5.11,6.32,50,LOSS,SL,9.2585,-0.46,TAKEN,LOSS,SL,9.2585,-0.46,0
2026-04-27,17:45:00,LINKUSDT,SHORT,9.216,9.2583,9.247,0.46,YES,9.138,9.0845,9.05,1.84,3.11,3.92,50,LOSS,SL,9.2583,-0.69,TAKEN,LOSS,SL,9.2583,-0.69,0
